MT796886.1	𝜷.2.3
AB012076.1	𝜷.2.1
JN872870.1	𝜷.19.2
KX778608.1	𝜷.8.2
LC172454.1	𝜷.7.1
OR205628.1	𝜷.7.1
MG652317.1	𝜷.131.1
KT919607.1	𝜷.12.1
KX469402.1	𝜷.131.1
EU159186.1	𝜷.9.2
D12710.1	𝜷.32.9
JN258368.1	𝜷.2.1
AF480264.1	𝜷.2.2
LC086796.1	𝜷.7.1
KP883209.1	𝜷.8.1
DQ640025.1	𝜷.43.33
AY631049.1	𝜷.2.1
GU937891.1	𝜷.76
MN561340.1	𝜷.2.1
JF693034.1	𝜷.43.11
LC553611.1	𝜷.32.3
JF490707.1	𝜷.2.2
OK356727.1	𝜷.7.1
KF716316.1	𝜷.7.1
JN232049.1	𝜷.2.2
LC569530.1	𝜷.8.1
AF508734.1	𝜷.12.1
MK531565.1	𝜷.9.2
JF796728.1	𝜷.8.67
DQ440616.1	𝜷.9.2
MF168306.1	𝜷.2.1
LC169956.1	𝜷.46.1
MN529645.1	𝜷.8.2
DQ674928.1	𝜷.2.2
KF500524.1	𝜷.17.6
JF490935.1	𝜷.2.2
KJ820841.1	𝜷.2.5
LC568896.1	𝜷.8.2
MH169542.1	𝜷.12.1
MN862104.1	𝜷.198.1
LC477365.1	𝜷.131.1
FJ794174.1	𝜷.8.1
MN230993.1	𝜷.131.1
AY900173.1	𝜷.9.2
FJ386440.1	𝜷.36.1
KC174969.1	𝜷.61
X57852.1	𝜷.27.14
AY487865.1	𝜷.8.1
MN862129.1	𝜷.202.1
MZ643384.1	𝜷.232.1
LC541504.1	𝜷.131.1
OP487332.1	𝜷.46.1
JX442784.1	𝜷.62.2
EU873015.1	𝜷.43.2
KY657879.1	𝜷.7.17
AF532202.1	𝜷.39.1
KX932471.1	𝜷.12.1
GU377169.3	𝜷.9.2
KU363150.1	𝜷.8.28
DQ786576.1	𝜷.22.1
JF965009.1	𝜷.8.1
KX527777.1	𝜷.8.87
OM084835.1	𝜷.43.9
MZ643357.1	𝜷.226.1
MK227866.1	𝜷.139.1
JX103948.1	𝜷.85
MW384247.1	𝜷.8.2
JX470521.1	𝜷.32.8
ON525328.1	𝜷.12.1
KU887647.1	𝜷.141
MN862157.1	𝜷.205.1
AF143689.1	𝜷.31.2
LC438916.1	𝜷.9.4
LC482505.1	𝜷.60
MH238324.1	𝜷.171.1
LC491473.1	𝜷.8.2
ON792161.1	𝜷.9.7
KU887645.1	𝜷.114.3
MK638875.1	𝜷.188.2
KP752817.1	𝜷.9.10
MN649727.1	𝜷.54.2
OP454324.1	𝜷.8.6
MN478611.1	𝜷.43.11
AB039026.1	𝜷.3.11
MZ643396.1	𝜷.171.2
MN862199.1	𝜷.8.76
KC215502.1	𝜷.3.1
KY649279.1	𝜷.8.15
M92651.1	𝜷.166
JX094033.1	𝜷.32.7
LC591056.1	𝜷.43.3
OQ830826.1	𝜷.39.1
GU723383.1	𝜷.2.16
HQ846862.1	𝜷.2.3
EF554098.1	𝜷.33.1
KP116026.1	𝜷.18.1
OQ607631.1	𝜷.15.4
LC499663.1	𝜷.32.3
OQ789849.1	𝜷.3.1
HM773873.1	𝜷.3.1
MK227837.1	𝜷.177.1
DQ005109.1	𝜷.36.1
KC815685.1	𝜷.18.1
KT007688.1	𝜷.2.12
MF469345.1	𝜷.2.3
MW771118.1	𝜷.43.13
FJ206048.1	𝜷.4.1
MF940667.1	𝜷.43.2
KY657887.1	𝜷.7.3
