JN831220.1	R.1.1
FJ495126.1	R.1.1
MW771187.1	R.1.1
LC158119.1	R.1.1
JN831209.1	R.1.1
KP752877.1	R.1.1
MG926767.1	R.1.1
KJ751922.1	R.1.1
MW771132.1	R.1.1
MT234351.1	R.1.1
KF636256.1	R.1.1
MT234362.1	R.1.1
JN831231.1	R.1.1
KP752910.1	R.1.1
MW771123.1	R.1.1
KJ752061.1	R.1.1
MW771198.1	R.1.1
OQ201412.1	R.1.1
MW771143.1	R.1.1
OQ201423.1	R.1.1
MW771176.1	R.1.1
MW771110.1	R.1.1
MW771165.1	R.1.1
AB374143.1	R.1.2
KC174974.1	R.1.3
KC175083.1	R.1.3
KC174932.1	R.1.3
KC174964.1	R.1.3
KC175247.1	R.1.3
KC175126.1	R.1.3
KC175017.1	R.1.3
KC175159.1	R.1.3
KC174899.1	R.1.3
KC175203.1	R.1.3
KC174921.1	R.1.3
KC175039.1	R.1.3
KC175094.1	R.1.3
KC175269.1	R.1.3
KC175104.1	R.1.3
KC175181.1	R.1.3
KC175258.1	R.1.3
KC174866.1	R.1.3
KC174985.1	R.1.3
KC174910.1	R.1.3
KC175072.1	R.1.3
KC174877.1	R.1.3
KC175280.1	R.1.3
KC175050.1	R.1.3
KC174954.1	R.1.3
KC175225.1	R.1.3
KC175028.1	R.1.3
KC174995.1	R.1.3
KC175148.1	R.1.3
KC175137.1	R.1.3
KC175115.1	R.1.3
KC175236.1	R.1.3
KC175192.1	R.1.3
KC174943.1	R.1.3
KC175006.1	R.1.3
KC175214.1	R.1.3
MF184817.1	R.1.3
KC175061.1	R.1.3
KC174888.1	R.1.3
EU200793.1	R.1.3
KC175170.1	R.1.3
MF940641.1	R.1.4
MF940640.1	R.1.4
MF940642.1	R.1.4
MF940639.1	R.1.4
MF940638.1	R.1.4
KJ919370.1	R.1.5
KC443598.1	R.1.5
HQ846843.1	R.1.5
MH769723.1	R.1.5
KJ919334.1	R.1.5
KJ919368.1	R.1.5
MT163226.1	R.1.5
KF729634.1	R.1.5
OQ201427.1	R.1.5
OQ201415.1	R.1.5
EF583006.1	R.1.5
OQ201409.1	R.1.5
KJ919383.1	R.1.5
MT276806.1	R.1.5
GU565041.1	R.1.5
GU565063.1	R.1.5
ON711384.1	R.1.5
KJ919343.1	R.1.5
AB748576.1	R.1.5
KF729635.1	R.1.5
KJ919366.1	R.1.5
J04346.1	R.1.5
HQ846854.1	R.1.5
MW924298.1	R.1.5
MN479039.1	R.1.5
LC384330.1	R.1.5
HM988966.1	R.1.5
KJ919378.1	R.1.5
OL988973.1	R.1.5
HQ846876.1	R.1.5
GQ428141.1	R.1.5
MT226612.1	R.1.5
MN479001.1	R.1.5
MT226623.1	R.1.5
AB748573.1	R.1.5
MN479053.1	R.1.5
MN479083.1	R.1.5
MT796866.1	R.1.5
ON206945.1	R.1.5
MN479004.1	R.1.5
OQ201416.1	R.1.5
LC553628.1	R.1.5
MN632906.1	R.1.5
KT919447.1	R.1.5
GU565085.1	R.1.5
GU565052.1	R.1.5
KF729637.1	R.1.5
LC553584.1	R.1.5
OQ201419.1	R.1.5
KF729636.1	R.1.5
KJ919361.1	R.1.5
KU708259.1	R.1.5
EF554093.1	R.1.5
KC488885.1	R.1.5
LC727725.1	R.1.5
KU128892.1	R.1.5
MN479015.1	R.1.5
OR125124.1	R.1.5
GU565074.1	R.1.5
MN479003.1	R.1.5
OQ201424.1	R.1.5
KJ919363.1	R.1.5
KJ919388.1	R.1.5
MT226645.1	R.1.5
MN479116.1	R.1.5
LC336591.1	R.1.5
OQ201421.1	R.1.5
KF729687.1	R.1.5
KT887531.1	R.1.5
AB853890.1	R.1.5
KF729638.1	R.1.5
KJ919335.1	R.1.5
KJ919365.1	R.1.5
ON206956.1	R.1.5
LC133547.1	R.1.5
OL988961.1	R.1.5
OQ201418.1	R.1.5
FJ422131.1	R.1.5
MT226634.1	R.1.5
AB748574.1	R.1.5
HM988967.1	R.1.5
LC095957.1	R.1.5
OQ201426.1	R.1.5
LC340013.1	R.1.5
HQ846865.1	R.1.5
OQ201417.1	R.1.5
OQ201414.1	R.1.5
KJ919364.1	R.1.5
KJ919371.1	R.1.5
OQ201425.1	R.1.5
EF560615.1	R.1.5
EU636924.1	R.1.5
OM643799.1	R.1.5
KR705300.1	R.1.5
MT163215.1	R.1.5
AB748572.1	R.1.5
DQ870493.1	R.1.6
JF693026.1	R.1.6
AB748575.1	R.1.6
OK651078.1	R.1.6
JF693059.1	R.1.7
JF693169.1	R.1.7
OL988913.1	R.1.7
KC215529.1	R.1.7
GQ225784.1	R.1.7
GQ496218.1	R.1.7
JF693136.1	R.1.7
JF693125.1	R.1.7
JF693147.1	R.1.7
KC215519.1	R.1.7
OL988937.1	R.1.7
JF693070.1	R.1.7
JF693180.1	R.1.7
X55444.1	R.1.7
JF693081.1	R.1.7
OL989021.1	R.1.7
GQ496269.1	R.1.7
OL988985.1	R.1.7
KC215497.1	R.1.7
GQ225783.1	R.1.7
JF693092.1	R.1.7
JF990805.1	R.1.7
GQ496286.1	R.1.7
KC215540.1	R.1.7
HQ844016.1	R.1.7
JF990817.1	R.1.7
KC215486.1	R.1.7
GQ225787.1	R.1.7
KC215508.1	R.1.7
OL988925.1	R.1.7
JF990828.1	R.1.7
JF693048.1	R.1.7
GQ496235.1	R.1.7
MT428366.1	R.1.7
KC215551.1	R.1.7
JF693158.1	R.1.7
KC215476.1	R.1.7
OL988949.1	R.1.7
JF693103.1	R.1.7
GQ496252.1	R.1.7
GQ225785.1	R.1.7
JF693114.1	R.1.7
JF693191.1	R.1.7
GQ496193.1	R.1.7
GQ496204.1	R.1.7
GQ225788.1	R.1.7
GQ225786.1	R.1.7
HQ844005.1	R.1.7
AY740741.1	R.1.8
KP258398.1	R.1.8
GU827406.1	R.1.9
KJ919337.1	R.1.9
JX271001.1	R.1.9
AB573079.1	R.1.10
LC133569.1	R.1.11
AB972856.1	R.1.11
MW292229.1	R.1.12
JX567760.1	R.1.13
ON191596.1	R.1.14
LC367314.1	R.1.14
HM627542.1	R.1.15
EF583041.1	R.1.16
JX402791.1	R.1.17
MZ848167.1	R.1.17
MZ848168.1	R.1.17
OQ215302.1	R.1.17
KX212875.1	R.1.17
OQ082570.1	R.1.17
KX212876.1	R.1.17
JF693037.1	R.1.18
KF541281.1	R.1.19
EF554126.1	R.1.20
LC553617.1	R.1.21
LC553595.1	R.1.21
GU296421.1	R.1.22
KF500519.1	R.1.22
LC727976.1	R.1.23
AB573070.1	R.1.24
LC133558.1	R.1.24
KC815658.1	R.1.24
KP006506.1	R.1.25
KU956006.1	R.1.25
DQ205221.1	R.1.26
