MG642060_USA_1980	A.1
MG642067_USA_1987	A.1
MG642075_USA_1986	A.1
OK649589_USA_1994	A.1
OK649593_USA_1995	A.1
KF973325_USA_2002	A.2.1.1
KJ627716_USA_2003	A.2.1.1
KJ627721_USA_2004	A.2.1.1
OK649606_Brazil_2008	A.2.1.1
OK649637_Brazil_2009	A.2.1.1
OK649646_Brazil_2010	A.2.1.1
KJ627657_USA_2003	A.2.1
KJ627671_USA_2003	A.2.1
KJ627673_USA_2001	A.2.1
KJ627705_USA_2001	A.2.1
KJ627710_USA_2001	A.2.1
KJ627733_USA_2003	A.2.1
MG642028_USA_1980	A.2
MG642052_USA_1994	A.2
MG642055_USA_1990	A.2
MG642058_USA_1980	A.2
MG642079_USA_1982	A.2
KJ627738_USA_2013	A.3.1.1
KY654506_Philippines_2012	A.3.1.1
MF001043_USA_2015	A.3.1.1
OK649647_Brazil_2010	A.3.1.1
ON237251_Argentina_2015	A.3.1.1
ON237255_Argentina_2015	A.3.1.1
MF001041_USA_2015	A.3.1
MH181883_Kenya_2012	A.3.1
MK109777_Jordan_2011	A.3.1
OK649604_Brazil_2008	A.3.1
OK649633_Brazil_2008	A.3.1
OK649645_Brazil_2010	A.3.1
KJ627647_USA_2001	A.3
MG642026_USA_1982	A.3
MG642034_USA_1985	A.3
MG642035_USA_1984	A.3
MG642070_USA_1986	A.3
OK649627_Brazil_2008	A.3
OZ280232.1_Spain_2024	A.D.1.10
OZ280498.1_Spain_2024	A.D.1.10
PQ762941.1_France_2023	A.D.1.10
OR162268.2_Kenya_2022	A.D.1.11
OZ262247.1_Ireland_2024	A.D.1.11
PQ349026.1_Scotland_2023	A.D.1.11
OR287843.1_USA_2019	A.D.1.1
PP495899.1_USA_2019	A.D.1.1
PP495919.1_USA_2020	A.D.1.1
OM857140_Australia_2021	A.D.1.2
OM857152_Australia_2020	A.D.1.2
OM857155_Australia_2020	A.D.1.2
OM857177_Australia_2021	A.D.1.2
OM857180_Australia_2020	A.D.1.2
OM857200_Australia_2020	A.D.1.2
OM857216_Australia_2020	A.D.1.3
OM857267_Australia_2021	A.D.1.3
OM857282_Australia_2020	A.D.1.3
OM857283_Australia_2020	A.D.1.3
OM857320_Australia_2020	A.D.1.3
OM857360_Australia_2021	A.D.1.3
OQ024155_USA_2022	A.D.1.4
OR143137_USA_2022	A.D.1.4
OY757595_Australia_2022	A.D.1.4
PP352344_USA_2022	A.D.1.4
PP681283_USA_2022	A.D.1.4
PP770472_USA_2024	A.D.1.4
OQ171906.1_USA_2022	A.D.1.5
OR143171.1_USA_2023	A.D.1.5
OR883018.1_USA_2022	A.D.1.5
