AP012|1971-05-17	4I
JF262783.1|1961	4I
JN638572.1|2008	4I_A.2
JQ922558.1|1962	4I
JQ922559.1|1979	4I_B
KF041260.1|2009	4I_B.1
KF955510.1|2002	4I_A
KR011349.2|1956-08-28	4I
KU509287.1|2009	4I_B.2
KX059015.1|2012-07	4I_B.2
KX059029.1|2012-08	4I_B.2
KX845005.1|2015	4I_B.2
KY670635.1|2003-10	4I
KY924607.1|2016	4I_A.1
LC410203.1|2017-06	4I_A.3
MG272272.1|2016	4I_B.1
MK858146.2|2016-07-03	4I_B.2
MN018394.1|2015-10-03	4I_A.1.2
MN018395.1|2015-10-20	4I_A.2
MN018397.1|2016-02-01	4I_A.3
MN018398.1|2016-08-16	4I_B.1
MN449006.1|2012-07-16	4I_A.3
MW788999.1|2018-05	4I_A.3
MW945498.1|2010	4I_A
MW945533.1|2013	4I_A.2
MW945553.1|2006	4I_A.2
MW945648.1|2005	4I_A.3
MW945653.1|2008	4I_A.2
MZ976860.1|2020-08-03	4I_A.1.1
OK469357.1|1963	4I
OK469358.1|1976	4I_A
OK605769.1|1983	4I_B
OM639995.1|2021-11-16	4I_B.1
OP984198.1|2018	4I_B.1
OQ426982.1|2018-12-18	4I_A.1.1
OQ427041.1|2019-01-07	4I_A.1.2
OQ427042.1|2019-01-08	4I_A.1.1
OQ427046.1|2019-01-15	4I_A.1.2
OQ427047.1|2019-01-15	4I_A.1.2
OQ427048.1|2019-01-15	4I_A.1.1
OQ427061.1|2018-12-24	4I_A.1.1
OQ427062.1|2018-12-25	4I_A.1.2
FJ196849.1|1978	4II_A
JF741967.1|2010-09-26	4II_A.2
KC762696.1|2007-08-13	4II_A.2
KC762698.1|2008-04-30	4II_A.2
KC762699.1|2008-03-28	4II_A.2
KP723482.1|2010	4II_A.2
KT276273.1|2014-09-08	4II_B
KX812530.1|1976	4II_B
MN018393.1|2015-07-25	4II_A
MN018396.1|2015-11-12	4II_A
OK469362.1|1995	4II_B
OL314740.1|2019-05-30	4II_A
OL314741.1|2019-06-20	4II_A.1
OL314744.1|2019-06-26	4II_A.1
OP600478.1|2020-08	4II_A.1
OP600507.1|2020-10	4II_A.1
OP600509.1|2022-07	4II_A.1
OP600512.1|2022-07	4II_A
OQ445966.1|2022-10-26	4II_B
OQ603316.1|2013-09-18	4II_B
OQ821645.1|2022-09-10	4II_B
KY586944.1|2001	4III
KY586945.1|1998	4III
MW945493.1|1999	4III
MW945619.1|1996	4III
MW945621.1|2001	4III
MW945667.1|1997	4III
MW945727.1|2005	4III
AP009|1973	4IV
AP010|1975	4IV
AP011|1975	4IV
EF457906.1|1975	4IV
JF262779.1|1975	4IV
JF262780.1|1973	4IV
