ON595826.1	AStV-9.1.2
MN977118.1	AStV-9.1.6
PQ435248.1	AStV-9.1.5
ON595830.1	AStV-9.1.14
OM451148.1	AStV-9.2
MK671309.1	AStV-9.1.3
LC778163.1	AStV-9.1.7
KM017742.1	AStV-9.1.4
NC_022249.1	AStV-9.1.10
ON595825.1	AStV-9.1.14
ON595831.1	AStV-9.1.2
MW037841.1	AStV-9.1.17
PQ435241.1	AStV-9.1.5
MN977119.1	AStV-9.1.1
KF374704.1	AStV-9.1.9
MK671310.1	AStV-9.1.3
MK671308.1	AStV-9.1.3
KM017743.1	AStV-9.1.16
PQ435239.1	AStV-9.1.5
PQ435244.1	AStV-9.1.5
ON595827.1	AStV-9.1.2
PQ435243.1	AStV-9.1.5
MK671313.1	AStV-9.1.1
PQ435245.1	AStV-9.1.5
MK671311.1	AStV-9.1.1
LC778161.1	AStV-9.1.7
MK671312.1	AStV-9.1.1
PQ435238.1	AStV-9.1.5
PZ353128.1	AStV-9.1.5
PX610528.1	AStV-9.1.11
MW164633.1	AStV-9.1.1
PX610527.1	AStV-9.1.1
ON595829.1	AStV-9.1.2
MK671306.1	AStV-9.1.1
MK671307.1	AStV-9.1.18
PV093024.1	AStV-9.1.13
KF499111.1	AStV-9.1.10
PQ435237.1	AStV-9.1.12
PQ435240.1	AStV-9.1.5
ON595824.1	AStV-9.1.2
MN148428.1	AStV-9.1.15
PQ435242.1	AStV-9.1.5
PQ435246.1	AStV-9.1.8
